row,algorithm,implementation,implementation_kind,backend,metric_class,message_label,msg_bytes,message_bytes,repetitions,elapsed_seconds,ns_per_hash,cycles_per_hash,cycles_per_byte,throughput_MBps,throughput_MiBps,latency_ms_per_hash,checksum,digest_prefix_32_bytes,source_kind,row_label,fresh_log,log_path,run_id,timestamp_utc,instance,mode,command,binary_path,sha256_binary,binary_sha256,source_origin,upstream_source,source_file,source_path,source_sha256,backend_class,simd,api,multi_buffer_normalized,kat_status,kat_log,notes,start_time_utc,start_time,end_time_utc,end_time,started_at_utc,ended_at_utc,host,cpu_model,hot_path_messages,fallback_messages,hot_path_blocks,fallback_blocks
avx2,AFS-TrEDM-S6-512,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,64KB,65536,65536,1280,0.291781,227953.870000,568991.450000,8.680000,287.496471,274.178000,0.227953870,0xAB,577E409212C11DC66D91B1A33CCD61E67AA50F70F624090CA62782E76DE970CC,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 512,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:11.673094Z,512,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-512/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-512/benchmark_avx2_perf,9e4fe591bef1e2ddf4232bd41b8b158402d3836b5822dbe9bc83e36747241bb3,9e4fe591bef1e2ddf4232bd41b8b158402d3836b5822dbe9bc83e36747241bb3,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-512/,Implementations/Optimized_Implementation/AFS-TrEDM-512/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:11.673094Z,2026-06-29T08:22:11.673094Z,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:11.673094Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-512,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,1MB,1048576,1048576,96,0.358478,3734144.070000,9320702.810000,8.890000,280.807604,267.799000,3.734144070,0x6B,686E63990338808F15BE44ADDFFAC9CD7717D031D1D52B3A1B2FE8AE2CAD3523,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 512,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_512_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:11.673094Z,512,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-512/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-512/benchmark_avx2_perf,9e4fe591bef1e2ddf4232bd41b8b158402d3836b5822dbe9bc83e36747241bb3,9e4fe591bef1e2ddf4232bd41b8b158402d3836b5822dbe9bc83e36747241bb3,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-512/,Implementations/Optimized_Implementation/AFS-TrEDM-512/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:11.673094Z,2026-06-29T08:22:11.673094Z,2026-06-29T08:22:07.633800Z,2026-06-29T08:22:11.673094Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-768,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,64B,64,64,384000,0.295709,770.080000,1922.170000,30.030000,83.109085,79.259000,0.000770080,0x30,76662CDAC222905D4700AC5770AD87A37697FBD9848DA0587FB0F70AC311F530,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:16.337131Z,768,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_avx2_perf,2fd30bb9dd07d3239f2053fed00679ce9b160e438188e438c550a0ff234935e6,2fd30bb9dd07d3239f2053fed00679ce9b160e438188e438c550a0ff234935e6,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-768/,Implementations/Optimized_Implementation/AFS-TrEDM-768/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:16.337131Z,2026-06-29T08:22:16.337131Z,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:16.337131Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-768,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,192B,192,192,96000,0.217438,2264.980000,5653.550000,29.450000,84.768981,80.842000,0.002264980,0xEC,A9F8BC73366BE0D910775176136401D45CB6A84821A73AF7FBBDC0AE299722B4,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:16.337131Z,768,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_avx2_perf,2fd30bb9dd07d3239f2053fed00679ce9b160e438188e438c550a0ff234935e6,2fd30bb9dd07d3239f2053fed00679ce9b160e438188e438c550a0ff234935e6,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-768/,Implementations/Optimized_Implementation/AFS-TrEDM-768/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:16.337131Z,2026-06-29T08:22:16.337131Z,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:16.337131Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-768,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,1KB,1024,1024,48000,0.400099,8335.400000,20805.770000,20.320000,122.849067,117.158000,0.008335400,0xC4,5412613B4503E518F8CB2FBD9C5D43A8464C71497037AFB09BC03BA62DE7A85D,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:16.337131Z,768,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_avx2_perf,2fd30bb9dd07d3239f2053fed00679ce9b160e438188e438c550a0ff234935e6,2fd30bb9dd07d3239f2053fed00679ce9b160e438188e438c550a0ff234935e6,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-768/,Implementations/Optimized_Implementation/AFS-TrEDM-768/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:16.337131Z,2026-06-29T08:22:16.337131Z,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:16.337131Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-768,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,1536B,1536,1536,25600,0.328647,12837.770000,32044.050000,20.860000,119.646716,114.104000,0.012837770,0x05,22314FF97DBF33C86177FD72A5ECAD71BA68D1DC8FBF13470BE3514D4474E635,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:16.337131Z,768,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_avx2_perf,2fd30bb9dd07d3239f2053fed00679ce9b160e438188e438c550a0ff234935e6,2fd30bb9dd07d3239f2053fed00679ce9b160e438188e438c550a0ff234935e6,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-768/,Implementations/Optimized_Implementation/AFS-TrEDM-768/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:16.337131Z,2026-06-29T08:22:16.337131Z,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:16.337131Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-768,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,64KB,65536,65536,640,0.330084,515756.380000,1287363.370000,19.640000,127.067488,121.181000,0.515756380,0x57,AB0A9AA9483455C41F04B9C48C5A134D977A305E1949A7385A5D9F605695CA96,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:16.337131Z,768,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_avx2_perf,2fd30bb9dd07d3239f2053fed00679ce9b160e438188e438c550a0ff234935e6,2fd30bb9dd07d3239f2053fed00679ce9b160e438188e438c550a0ff234935e6,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-768/,Implementations/Optimized_Implementation/AFS-TrEDM-768/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:16.337131Z,2026-06-29T08:22:16.337131Z,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:16.337131Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-768,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,1MB,1048576,1048576,48,0.396755,8265728.750000,20631880.080000,19.680000,126.857773,120.981000,8.265728750,0x26,A55120F0BB03BC0C1B242C7BCE2541F55E4ABCFA769F7F724188B598E8FFDF46,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 768,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_768_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:16.337131Z,768,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-768/benchmark_avx2_perf,2fd30bb9dd07d3239f2053fed00679ce9b160e438188e438c550a0ff234935e6,2fd30bb9dd07d3239f2053fed00679ce9b160e438188e438c550a0ff234935e6,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-768/,Implementations/Optimized_Implementation/AFS-TrEDM-768/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:16.337131Z,2026-06-29T08:22:16.337131Z,2026-06-29T08:22:12.583854Z,2026-06-29T08:22:16.337131Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-1024,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,64B,64,64,192000,0.337216,1756.330000,4383.930000,68.500000,36.439065,34.751000,0.001756330,0x01,F4600A21DE7BA732311A6802DD9272194D84B6BA2A9DCC15CF47DAF91A9905A8,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 1024,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:21.273699Z,1024,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_avx2_perf,6a7cae737860c9fb1759832a4ddb5016d62964445fc42058e61437858800657d,6a7cae737860c9fb1759832a4ddb5016d62964445fc42058e61437858800657d,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:21.273699Z,2026-06-29T08:22:21.273699Z,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:21.273699Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-1024,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,192B,192,192,96000,0.335358,3493.310000,8719.580000,45.410000,54.962160,52.416000,0.003493310,0xD4,08069BE92CBB0E9A7EB7532E2BBE60B19EE334C18502977F580A632E9B706054,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 1024,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:21.273699Z,1024,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_avx2_perf,6a7cae737860c9fb1759832a4ddb5016d62964445fc42058e61437858800657d,6a7cae737860c9fb1759832a4ddb5016d62964445fc42058e61437858800657d,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:21.273699Z,2026-06-29T08:22:21.273699Z,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:21.273699Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-1024,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,1KB,1024,1024,24000,0.365127,15213.630000,37974.320000,37.080000,67.308093,64.190000,0.015213630,0x9B,89DB588FB06F1074661C06645CCD9A3721F018E48F6B473FEA38EE6E4C90EDE4,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 1024,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:21.273699Z,1024,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_avx2_perf,6a7cae737860c9fb1759832a4ddb5016d62964445fc42058e61437858800657d,6a7cae737860c9fb1759832a4ddb5016d62964445fc42058e61437858800657d,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:21.273699Z,2026-06-29T08:22:21.273699Z,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:21.273699Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-1024,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,1536B,1536,1536,12800,0.279417,21829.460000,54487.920000,35.470000,70.363644,67.104000,0.021829460,0x88,DBC32954BCEC27EA64C87B7B625AC809C17D24F3505437AA28607037A6C072DE,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 1024,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:21.273699Z,1024,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_avx2_perf,6a7cae737860c9fb1759832a4ddb5016d62964445fc42058e61437858800657d,6a7cae737860c9fb1759832a4ddb5016d62964445fc42058e61437858800657d,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:21.273699Z,2026-06-29T08:22:21.273699Z,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:21.273699Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-1024,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,64KB,65536,65536,320,0.285282,891505.930000,2225263.310000,33.950000,73.511469,70.106000,0.891505930,0xA8,30B481D0BE4095D77CA0C1F4639F6D6689A9E98E6046AC37116EEC0971D964CC,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 1024,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:21.273699Z,1024,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_avx2_perf,6a7cae737860c9fb1759832a4ddb5016d62964445fc42058e61437858800657d,6a7cae737860c9fb1759832a4ddb5016d62964445fc42058e61437858800657d,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:21.273699Z,2026-06-29T08:22:21.273699Z,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:21.273699Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
avx2,AFS-TrEDM-S6-1024,Optimized AVX2 hybrid,AFS-TrEDM-S6 internal single-message backend,avx2-sbox + opt64-s6-linear,single-message latency/throughput,1MB,1048576,1048576,24,0.341930,14247079.690000,35561777.420000,33.910000,73.599549,70.190000,14.247079690,0xAA,0E01944339E3E8E33C83C867B37DAC8CC3E24985AB2D4C6392FCCD2044090097,fresh,AFS-TrEDM-S6 Optimized AVX2 hybrid 1024,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_avx2_benchmark.csvlog,/tmp/afs_tredm_s6/live_perf/20260629T082144Z_pid46757_0de6f7dc/afs_1024_avx2_benchmark.csvlog,20260629T082144Z_pid46757_0de6f7dc,2026-06-29T08:22:21.273699Z,1024,full,"/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_avx2_perf --full --csv --sizes 64,192,1024,1536,65536,1048576",/home/weibh/Codex/AFS-TrEDM_Submission_v2.0/Implementations/Optimized_Implementation/AFS-TrEDM-1024/benchmark_avx2_perf,6a7cae737860c9fb1759832a4ddb5016d62964445fc42058e61437858800657d,6a7cae737860c9fb1759832a4ddb5016d62964445fc42058e61437858800657d,AFS-TrEDM-S6 submission source tree,AFS-TrEDM-S6 submission source tree,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,Implementations/Optimized_Implementation/AFS-TrEDM-1024/,NA,afs_internal_optimized,AVX2 nonlinear layer plus opt64 S6 linear layer,single-message,false,NA,NA,freshly built and executed AVX2 hybrid backend,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:21.273699Z,2026-06-29T08:22:21.273699Z,2026-06-29T08:22:17.675999Z,2026-06-29T08:22:21.273699Z,Matrix-5860,Intel(R) Xeon(R) w7-2495X,NA,NA,NA,NA
